"date","var","mean","sd"
2025-08-05,"NNI",1.09108929367292,0.0987018834045568
2025-08-08,"LAI",2.77799246425545,0.602239644390664
2025-08-08,"Cm",0.00542123712461203,0.000484593869886567
2025-08-08,"CNC_Cprot",10.8658503751422,2.44468428004413
2025-08-08,"FVC",0.597694051646909,0.0865543303034631
2025-08-08,"NNI",1.14504008813291,0.104231314035079
2025-08-12,"LAI",3.61178540784952,0.715916906607705
2025-08-12,"Cm",0.00533862808600155,0.000308305848474643
2025-08-12,"CNC_Cprot",12.5226717480393,2.63594677602126
2025-08-12,"FVC",0.722880982772209,0.0944458921844349
2025-08-12,"NNI",1.12754783901407,0.117714707825871
2025-08-13,"LAI",2.77180350190678,0.517981503187682
2025-08-13,"Cm",0.00511693159527102,0.000419978879290372
2025-08-13,"CNC_Cprot",11.0248057059077,2.11799598609316
2025-08-13,"FVC",0.601140884076094,0.082418903528864
2025-08-13,"NNI",1.2124284081452,0.118485973702887
2025-08-15,"LAI",3.48221417533797,0.603333236274859
2025-08-15,"Cm",0.00610910861300803,0.000403803150951415
2025-08-15,"CNC_Cprot",12.1018914878368,2.24963839318784
2025-08-15,"FVC",0.683776283593372,0.0768267369277221
2025-08-15,"NNI",1.02822874912047,0.0795515571002388
2025-08-18,"LAI",3.39497814552729,0.578916980121609
2025-08-18,"Cm",0.0056961479611684,0.000395730261478674
2025-08-18,"CNC_Cprot",12.8283260866653,2.27508198496164
2025-08-18,"FVC",0.674078974093116,0.0721951740483497
2025-08-18,"NNI",1.15997410341889,0.0819778236224265
2025-08-22,"LAI",3.82601726800203,0.672310477979475
2025-08-22,"Cm",0.00612678309377326,0.000425857649861581
2025-08-22,"CNC_Cprot",13.3681607281053,2.63866885682986
2025-08-22,"FVC",0.741650179288415,0.087118673460686
2025-08-22,"NNI",1.06509167801019,0.111017182292919
2025-09-04,"LAI",3.18287660493407,0.532657773177377
2025-09-04,"Cm",0.00623131074623183,0.000374288658959815
2025-09-04,"CNC_Cprot",11.5952299687752,2.36992926073726
2025-09-04,"FVC",0.660281962346892,0.0619286308543939
2025-09-04,"NNI",1.02418450575149,0.113712916061241
2025-09-11,"LAI",3.01485277088576,0.531300212456359
2025-09-11,"Cm",0.00548628555085553,0.000333275858714144
2025-09-11,"CNC_Cprot",10.5321384415377,2.23007752399797
2025-09-11,"FVC",0.662079426351675,0.0643752975456018
2025-09-11,"NNI",1.0426604045673,0.118363427925852
2025-09-12,"LAI",0.145660396446802,0.237567376617999
2025-09-12,"Cm",0.00242344046592882,0.00197212763090544
2025-09-12,"CNC_Cprot",0.398423508892572,0.920947478242958
2025-09-12,"FVC",0.164200681894896,0.10816713843585
2025-09-12,"NNI",0.75382450458711,0.236924644041005
2025-09-19,"LAI",2.85538461509832,0.626468624393755
2025-09-19,"Cm",0.00538232202809521,0.000465401683321807
2025-09-19,"CNC_Cprot",10.2557033792485,2.5750989690991
2025-09-19,"FVC",0.645370853436721,0.100339706558883
2025-09-19,"NNI",1.06605748390522,0.120183748235273
2025-09-21,"LAI",2.85473285589454,0.680055826441028
2025-09-21,"Cm",0.00565015989339499,0.000570167654142005
2025-09-21,"CNC_Cprot",10.1020518236382,2.75924896395802
2025-09-21,"FVC",0.629572970597723,0.110172928180164
2025-09-21,"NNI",1.02080312933073,0.11688143799925
2025-09-29,"LAI",3.13218974339408,0.636134905108285
2025-09-29,"Cm",0.00608567465881839,0.000465760659672607
2025-09-29,"CNC_Cprot",10.9077634003966,2.62877051976402
2025-09-29,"FVC",0.680709555355269,0.0893491674923503
2025-09-29,"NNI",0.983311525350051,0.12397105778631
2025-10-02,"LAI",2.8286054292044,0.524180391266812
2025-10-02,"Cm",0.00587321441352562,0.000425067895290429
2025-10-02,"CNC_Cprot",10.1028743285772,2.27764448068193
2025-10-02,"FVC",0.641091649355583,0.0750211718498882
2025-10-02,"NNI",0.995868854617221,0.119556176460959
2025-10-07,"LAI",2.72620330265788,0.504294971254898
2025-10-07,"Cm",0.00611337690836165,0.000393297696426006
2025-10-07,"CNC_Cprot",9.93231906967108,2.25854164497044
2025-10-07,"FVC",0.613506420580454,0.0761447904425926
2025-10-07,"NNI",0.981295083437176,0.1119626789015
2025-10-09,"LAI",2.40132194618846,0.507642509668728
2025-10-09,"Cm",0.00468013537533278,0.000403655856389289
2025-10-09,"CNC_Cprot",8.87976068396901,2.23271314722621
2025-10-09,"FVC",0.590342470249811,0.0767572657283291
2025-10-09,"NNI",1.13154697388003,0.113306894959102
2025-10-11,"LAI",2.42417288121096,0.498521693106929
2025-10-11,"Cm",0.0050956015082531,0.000426065827768835
2025-10-11,"CNC_Cprot",8.84431779523229,2.21152687287573
2025-10-11,"FVC",0.586870655417442,0.0755018137762364
2025-10-11,"NNI",1.0563776149702,0.120821860970875
2025-10-12,"LAI",1.89188582242228,0.391047517314703
2025-10-12,"Cm",0.00433326162720034,0.000407842806995019
2025-10-12,"CNC_Cprot",8.03997641957777,1.96906087887217
2025-10-12,"FVC",0.508888297172826,0.0625003814389945
2025-10-12,"NNI",1.25690700722866,0.104528660260765
2025-10-17,"LAI",0.00345695351499544,0.0257641111469611
2025-10-17,"Cm",0.00137318222838329,0.00038783708496463
2025-10-17,"CNC_Cprot",0.0499807245847309,0.0930495572500112
2025-10-17,"FVC",0.0060654500875687,0.0265557058181212
2025-10-17,"NNI",NA,NA
2025-10-24,"LAI",0.0256954882500205,0.0773774513849825
2025-10-24,"Cm",0.0032475242536071,0.00025659684641848
2025-10-24,"CNC_Cprot",0.154496359366867,0.2101148566772
2025-10-24,"FVC",0.00627271098972753,0.0324224056000472
2025-10-24,"NNI",0.342122250894352,0.00842272208738929
2025-11-03,"LAI",0.0433633788910134,0.0873854941598087
2025-11-03,"Cm",0.00342928433620241,0.000387227891647281
2025-11-03,"CNC_Cprot",0.076591090948949,0.281562832439362
2025-11-03,"FVC",0.00913491887075547,0.0387054111730101
2025-11-03,"NNI",0.422832761612803,0.0263386589327195
2025-11-06,"LAI",0.0019524105886122,0.0229752140059638
2025-11-06,"Cm",0.00229541911319818,0.000435539976770647
2025-11-06,"CNC_Cprot",0.00323919869612816,0.0302724746451207
2025-11-06,"FVC",0.00420032849763439,0.0215007851297348
2025-11-06,"NNI",NA,NA
2025-11-08,"LAI",0.000356886817445589,0.00661926438212402
2025-11-08,"Cm",0.000781034754423714,0.000183687571494568
2025-11-08,"CNC_Cprot",0,0
2025-11-08,"FVC",0.00309182398615481,0.0167311059087101
2025-11-08,"NNI",NA,NA
2025-11-10,"LAI",0.0108956567493679,0.0615571177707364
2025-11-10,"Cm",0.00303474527466934,0.000175796480603407
2025-11-10,"CNC_Cprot",0.0371455284225386,0.162343907812993
2025-11-10,"FVC",0.00753639057430244,0.0366016360010582
2025-11-10,"NNI",NA,NA
2025-11-11,"LAI",0.0115932355161762,0.0604277851807932
2025-11-11,"Cm",0.0034783944591804,0.000173487090247551
2025-11-11,"CNC_Cprot",0.0463609247438631,0.187684849042593
2025-11-11,"FVC",0.00600914934482209,0.0296828765189469
2025-11-11,"NNI",NA,NA
2025-11-26,"LAI",0.0217738778057622,0.077198576019949
2025-11-26,"Cm",0.00338271825417313,0.000283923728601798
2025-11-26,"CNC_Cprot",0.0937009736699956,0.332540486157979
2025-11-26,"FVC",0.00646390207314885,0.0293219078535968
2025-11-26,"NNI",NA,NA
2025-11-28,"LAI",0.0123391789827512,0.0587064560945654
2025-11-28,"Cm",0.00338690408754574,0.000187209999428183
2025-11-28,"CNC_Cprot",0.067545412890806,0.258470463842769
2025-11-28,"FVC",0.00492082195492109,0.0254641343311832
2025-11-28,"NNI",NA,NA
2025-12-13,"LAI",0.0137328136730756,0.0537402699914055
2025-12-13,"Cm",0.00343254881201658,0.000293375605922636
2025-12-13,"CNC_Cprot",0.0554239512096311,0.208752558611505
2025-12-13,"FVC",0.00477029477822852,0.0222417265471361
2025-12-13,"NNI",NA,NA
2025-12-26,"LAI",0.0200982888273693,0.0749596522728492
2025-12-26,"Cm",0.00328315173744137,0.000274711470399118
2025-12-26,"CNC_Cprot",0.140780224623467,0.434971145548004
2025-12-26,"FVC",0.0123176367159917,0.0342874855115812
2025-12-26,"NNI",NA,NA
2025-12-28,"LAI",0.0631119541155153,0.0922282666453948
2025-12-28,"Cm",0.00365501014870418,0.00029298457397431
2025-12-28,"CNC_Cprot",0.180645244696829,0.45930902085426
2025-12-28,"FVC",0.0181526978810886,0.0417281653915471
2025-12-28,"NNI",0.719453979895672,NA
2025-12-30,"LAI",0.569096607957469,0.0724919184729354
2025-12-30,"Cm",0.0024795475105219,0.000788103653261131
2025-12-30,"CNC_Cprot",0.472911458182606,0.805797134288103
2025-12-30,"FVC",0.0711262402514559,0.00957864649691949
2025-12-30,"NNI",0.771913883840792,NA
2025-12-31,"LAI",0.0139582223632186,0.0497853196913614
2025-12-31,"Cm",0.00345690299074577,0.000264501874827354
2025-12-31,"CNC_Cprot",0.0842918525883105,0.278480513565467
2025-12-31,"FVC",0.0107358442662803,0.0266359874517238
2025-12-31,"NNI",NA,NA
